9.978354978354977423e-01
9.978354978354977423e-01
9.969951617010439637e-01
9.969951617010439637e-01
9.969951617010439637e-01
9.819575677160816696e-01
9.819575677160816696e-01
9.819575677160816696e-01
9.792103149688288211e-01
9.777525890213069060e-01
9.777525890213069060e-01
9.760519087491982271e-01
9.743907791810917374e-01
9.738541065513960371e-01
9.738541065513960371e-01
9.738541065513960371e-01
9.738541065513960371e-01
9.716586829274007631e-01
9.716586829274007631e-01
9.703306673136709026e-01
9.703306673136709026e-01
9.703306673136709026e-01
9.696916238174846381e-01
9.696916238174846381e-01
9.696916238174846381e-01
9.668008637838674257e-01
9.643687337019677397e-01
9.635473253423590956e-01
9.612995171281643048e-01
9.601075127269173004e-01
9.578262462130330279e-01
9.566819125105595623e-01
9.555275113561585432e-01
9.555275113561585432e-01
9.528455170195434532e-01
9.514318674475650273e-01
9.504322742009921887e-01
9.501951950165444805e-01
9.496265465045080623e-01
9.489726263998808919e-01
9.472806531922283169e-01
9.431990404371459746e-01
9.402955205386206439e-01
9.402955205386206439e-01
9.402955205386206439e-01
9.375187317548562271e-01
9.359319906434897529e-01
9.357814200602266874e-01
9.334198962313046133e-01
9.324427405256375812e-01
9.297860981843752981e-01
9.283100895394443830e-01
9.252067402055709211e-01
9.198702980547214247e-01
9.169688144186417533e-01
9.127560410665495061e-01
9.099567335850791139e-01
8.930483079902235000e-01
8.865720137966061065e-01
8.676256920360458924e-01
8.396333175524076653e-01
8.382916288812841676e-01
8.322195463734848309e-01
8.283673509992810491e-01
8.244691959714456342e-01
8.137931528792892166e-01
8.058274074404484510e-01
7.654722605814054948e-01
7.603731084674326679e-01
7.533216699896684299e-01
7.463766344784874551e-01
7.341304199620034554e-01
7.024045943927345048e-01
6.989308595684062819e-01
6.840820665692330937e-01
6.699136682211500604e-01
6.610036141609423321e-01
6.277260112489023713e-01
6.258029787342713757e-01
6.133323446719625149e-01
6.054339413169550488e-01
5.545092979242676190e-01
5.272194961335893160e-01
5.052260500096580342e-01
4.411697917546217318e-01
3.987364691542082951e-01
3.789676351190180426e-01
3.277359061878569735e-01
2.834629111216233066e-01
2.826705028696473443e-01
2.807714658499177451e-01
2.725992111163901277e-01
2.715574625512514051e-01
2.708682540615313661e-01
2.665033769942144470e-01
2.623737421380726853e-01
1.877637014999652687e-01
9.011584347613846302e-02
6.864564007421150582e-02
6.302521008403361158e-02
6.302521008403361158e-02
